username,state
ist425614,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 4, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.567"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-10-28T08:55:06Z""}"
ist181355,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-10T00:22:04Z"", ""attempts"": 2, ""seed"": 17, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
Toze,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-08T23:25:36Z"", ""attempts"": 2, ""seed"": 9, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.67"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist181712,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-03T11:07:34Z"", ""attempts"": 2, ""seed"": 8, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist425582,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-01T13:56:26Z"", ""attempts"": 2, ""seed"": 18, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist181462,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-10-31T16:52:03Z"", ""attempts"": 2, ""seed"": 8, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist181671,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-10T19:00:58Z"", ""attempts"": 2, ""seed"": 13, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist193832,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-08T13:36:11Z"", ""attempts"": 2, ""seed"": 0, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.480"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.5667"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}}"
ist193807,"{""attempts"": 1, ""seed"": 8, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.48"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}, ""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-11-07T15:14:52Z""}"
MiguelFGouveia,"{""correct_map"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""attempts"": 1, ""seed"": 12, ""done"": true, ""student_answers"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": ""0.480"", ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": ""0.238"", ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": ""1.6"", ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": ""0.072"", ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": ""576"", ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": ""508.57"", ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": ""456.96""}, ""input_state"": {""5fb58dc9a47e4a73bfe0bc44df88092e_4_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_5_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_2_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_3_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_6_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_8_1"": {}, ""5fb58dc9a47e4a73bfe0bc44df88092e_7_1"": {}}, ""last_submission_time"": ""2019-10-28T15:19:55Z""}"
